mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
4161-185349-0044_5164-26960-0025,4161,M,5164,F
4750-12478-0030_4959-28894-0005,4750,M,4959,F
5993-36961-0006_466-134196-0017,5993,M,466,F
6402-105213-0019_4824-36027-0040,6402,M,4824,F
5565-40589-0051_3098-5407-0043,5565,M,3098,M
4345-7635-0004_310-129055-0107,4345,M,310,F
791-127519-0109_1230-1068-0027,791,M,1230,M
1469-163403-0014_2143-145731-0053,1469,M,2143,F
1495-138027-0031_6660-97655-0025,1495,M,6660,F
7522-69612-0027_5487-41940-0019,7522,F,5487,F
1239-139609-0021_7147-80028-0090,1239,M,7147,M
5837-39905-0047_2185-150124-0006,5837,F,2185,M
1870-164323-0001_7480-93348-0059,1870,M,7480,F
1695-142312-0031_7205-64110-0026,1695,F,7205,F
8337-284519-0033_6821-276753-0042,8337,F,6821,F
6102-56170-0055_7218-80699-0013,6102,F,7218,F
4767-66411-0079_7327-93283-0022,4767,M,7327,M
8143-278206-0013_3196-151981-0000,8143,M,3196,F
557-129797-0032_1094-157767-0005,557,M,1094,M
5933-91994-0031_937-148985-0050,5933,M,937,F
5424-280358-0044_6614-67845-0024,5424,F,6614,F
7009-83683-0062_1341-9206-0121,7009,M,1341,M
6846-76681-0012_5405-121045-0009,6846,M,5405,F
5993-19639-0017_505-125258-0031,5993,M,505,M
7205-64127-0006_6065-109178-0010,7205,F,6065,M
2068-146217-0000_6726-56640-0014,2068,F,6726,F
8443-274756-0005_4034-12475-0035,8443,F,4034,F
1110-134829-0012_5620-40466-0010,1110,M,5620,M
1474-128275-0002_3148-4666-0011,1474,F,3148,M
6568-79375-0068_2487-169011-0007,6568,F,2487,F
7946-111913-0005_7848-275169-0029,7946,F,7848,M
3592-173545-0029_1646-121406-0011,3592,M,1646,M
4712-49746-0020_3657-19115-0019,4712,F,3657,M
7565-101281-0053_8414-284675-0035,7565,M,8414,F
6883-79967-0014_7892-294520-0036,6883,M,7892,F
1804-131525-0015_7507-100463-0002,1804,F,7507,F
2104-78240-0023_7424-98608-0018,2104,M,7424,M
4948-28016-0009_8148-286229-0009,4948,M,8148,F
3871-693-0014_1414-130538-0027,3871,M,1414,F
3479-153281-0013_3567-7276-0062,3479,F,3567,M
921-127937-0066_4090-183978-0001,921,M,4090,F
6773-76039-0031_3257-169284-0042,6773,M,3257,M
265-136853-0002_5285-41928-0016,265,M,5285,F
6399-278846-0024_3465-20044-0017,6399,M,3465,F
6743-72306-0047_8808-295459-0033,6743,M,8808,M
1736-152007-0042_5036-18451-0003,1736,F,5036,F
6906-65918-0035_6025-58760-0008,6906,F,6025,F
1572-141715-0010_1184-135532-0027,1572,M,1184,M
4706-28494-0008_6065-111797-0020,4706,F,6065,M
4687-28005-0044_7597-101877-0000,4687,M,7597,F
6324-64063-0018_4344-22232-0019,6324,F,4344,M
4034-14942-0012_1614-13759-0042,4034,F,1614,M
5248-2163-0026_1261-136350-0036,5248,M,1261,M
2046-141204-0034_7073-83692-0017,2046,M,7073,F
4863-258985-0029_4216-10192-0069,4863,M,4216,F
3909-11695-0006_4591-16221-0035,3909,F,4591,M
6173-76445-0015_4235-7632-0043,6173,F,4235,F
8072-284670-0001_1846-144458-0026,8072,F,1846,M
690-133452-0011_45-121050-0009,690,F,45,F
7585-96245-0066_161-121897-0039,7585,M,161,M
2380-152158-0062_1239-138254-0020,2380,M,1239,M
5480-41798-0002_4122-157669-0089,5480,F,4122,M
1563-137590-0051_3271-169289-0043,1563,F,3271,M
7238-107675-0050_5023-33395-0011,7238,M,5023,F
4771-6409-0055_5183-29124-0033,4771,M,5183,M
3547-156969-0008_1736-152007-0048,3547,M,1736,F
6534-64469-0033_8316-279798-0039,6534,F,8316,M
5952-8681-0016_3290-179163-0023,5952,F,3290,F
5641-39772-0010_6248-298838-0020,5641,M,6248,M
5285-48598-0033_6236-52083-0107,5285,F,6236,M
7672-96507-0035_1643-138089-0041,7672,M,1643,M
4327-9959-0065_7559-96246-0042,4327,F,7559,M
8778-246983-0030_7246-63505-0039,8778,F,7246,F
720-173580-0009_5132-33410-0019,720,M,5132,M
1373-132103-0019_7683-103530-0023,1373,F,7683,F
3020-892-0009_1633-141580-0007,3020,M,1633,F
3747-173589-0055_4379-18034-0031,3747,M,4379,M
956-157879-0021_7354-87667-0040,956,F,7354,M
7679-113325-0024_4930-20048-0027,7679,F,4930,M
7097-80037-0062_3796-16816-0005,7097,F,3796,M
4216-10164-0037_4894-7788-0022,4216,F,4894,M
5325-50109-0033_4020-180307-0004,5325,M,4020,M
774-127930-0044_2943-171001-0091,774,F,2943,F
2234-64149-0033_2754-161902-0019,2234,M,2754,F
3567-7277-0063_1494-138315-0024,3567,M,1494,M
3969-6872-0023_6126-10992-0029,3969,F,6126,M
5765-231844-0021_5628-22450-0014,5765,M,5628,M
3926-174988-0013_4771-6409-0046,3926,F,4771,M
7687-107687-0104_5000-30597-0001,7687,F,5000,F
7189-74189-0019_6459-70120-0038,7189,M,6459,M
4161-185349-0079_6184-57833-0022,4161,M,6184,M
3271-169289-0070_4687-43337-0011,3271,M,4687,M
7223-90845-0006_1566-153036-0019,7223,F,1566,F
2445-148556-0068_228-121761-0003,2445,F,228,F
1384-130531-0027_7433-89656-0019,1384,M,7433,F
127-129385-0102_1403-138552-0004,127,M,1403,M
5019-44339-0044_8259-276906-0017,5019,F,8259,F
1225-129526-0034_7769-99397-0044,1225,M,7769,M
6758-72288-0004_127-129390-0051,6758,F,127,M
283-130638-0060_3411-187007-0029,283,M,3411,F
7246-86779-0026_7197-66278-0048,7246,F,7197,F
4474-14185-0081_4122-11963-0031,4474,M,4122,M
4741-27757-0052_6506-10073-0011,4741,M,6506,M
8009-284678-0021_2208-11020-0000,8009,F,2208,M
4234-187750-0023_1492-55449-0001,4234,F,1492,M
7823-103122-0108_3571-173554-0016,7823,M,3571,M
5280-204996-0041_4824-36048-0002,5280,M,4824,F
1085-156170-0020_811-130143-0006,1085,M,811,F
5217-24510-0016_5328-204986-0037,5217,F,5328,M
6923-82334-0040_1920-147026-0040,6923,M,1920,F
3409-173540-0029_1614-141486-0022,3409,F,1614,M
6849-69603-0094_3757-134142-0022,6849,M,3757,F
505-125274-0038_1714-142291-0036,505,M,1714,F
3470-116549-0003_7886-110518-0014,3470,M,7886,F
1710-133295-0015_2021-169435-0010,1710,F,2021,M
4594-901-0020_742-128034-0019,4594,M,742,M
8245-274393-0030_7988-113322-0015,8245,M,7988,M
789-153211-0032_313-127992-0060,789,F,313,F
25-123319-0024_6127-53038-0009,25,M,6127,F
6224-61957-0051_1051-133886-0038,6224,M,1051,F
4910-14124-0006_3238-134398-0036,4910,F,3238,M
49-121052-0042_7277-105388-0000,49,M,7277,F
3172-166439-0066_7654-258963-0044,3172,F,7654,M
4090-183977-0040_470-132610-0036,4090,F,470,M
4211-3835-0050_7436-97467-0014,4211,F,7436,M
7585-96245-0015_5506-69896-0001,7585,M,5506,M
5933-73033-0027_366-126663-0013,5933,M,366,F
8015-112690-0048_5977-46900-0028,8015,F,5977,M
4701-15273-0067_1767-142942-0029,4701,M,1767,F
3757-134141-0032_976-172189-0017,3757,F,976,F
4748-25901-0004_3097-165352-0044,4748,M,3097,M
6248-302581-0030_7391-60445-0070,6248,M,7391,M
6923-82334-0036_7062-75816-0020,6923,M,7062,F
6590-64283-0026_2541-135246-0021,6590,F,2541,M
2090-147030-0005_2195-150901-0024,2090,F,2195,M
3288-7156-0029_1097-136912-0025,3288,M,1097,M
7608-115034-0032_1679-142280-0009,7608,M,1679,F
8867-294715-0028_7942-283384-0043,8867,F,7942,M
5299-34546-0051_4667-92220-0028,5299,F,4667,F
5665-38052-0024_107-22887-0005,5665,F,107,M
3819-134146-0023_1341-9206-0076,3819,M,1341,M
7522-69612-0081_3100-142810-0063,7522,F,3100,M
8444-281329-0038_1647-142742-0008,8444,M,1647,M
2284-135909-0114_4863-258982-0067,2284,M,4863,M
4779-85498-0020_5445-21280-0025,4779,F,5445,F
1715-142315-0093_1699-141159-0086,1715,F,1699,M
1485-121385-0001_568-126452-0039,1485,M,568,M
2825-6391-0055_6773-76039-0032,2825,M,6773,M
3373-174983-0016_792-127528-0009,3373,M,792,F
7679-276769-0015_8447-284448-0009,7679,F,8447,F
6652-70975-0063_7879-274136-0047,6652,M,7879,F
982-133222-0006_8156-104485-0028,982,M,8156,F
2792-152929-0059_8215-275211-0013,2792,F,8215,M
6676-71414-0055_1353-134827-0017,6676,F,1353,M
4701-15273-0027_2854-51658-0074,4701,M,2854,M
238-122530-0022_6127-2344-0004,238,F,6127,F
7756-84187-0008_7357-94126-0038,7756,F,7357,M
4480-8371-0047_1815-143388-0001,4480,M,1815,M
7898-273040-0002_2089-148992-0017,7898,F,2089,F
557-129796-0027_1367-291968-0050,557,M,1367,M
7299-88365-0029_4321-15217-0016,7299,F,4321,F
7392-105664-0030_4993-40677-0031,7392,F,4993,M
7301-92166-0025_5285-80687-0030,7301,M,5285,F
7301-92166-0005_3143-160993-0046,7301,M,3143,F
3779-691-0068_51-121055-0072,3779,F,51,M
2208-10076-0002_5890-72188-0013,2208,M,5890,F
5725-48803-0049_4748-25901-0059,5725,F,4748,M
5220-69519-0049_4415-16759-0016,5220,F,4415,F
608-123193-0045_6875-76999-0072,608,F,6875,M
49-121052-0086_6513-71944-0016,49,M,6513,F
2730-154437-0008_7507-100660-0028,2730,F,7507,F
690-133452-0037_2834-132497-0024,690,F,2834,F
8199-284020-0013_6849-69603-0054,8199,F,6849,M
7923-111569-0008_1065-134593-0009,7923,M,1065,M
474-141425-0013_253-124400-0040,474,M,253,M
7584-266228-0013_3744-177438-0013,7584,F,3744,M
2587-160609-0024_7507-100660-0025,2587,F,7507,F
3285-121401-0021_5983-39652-0012,3285,M,5983,F
3098-5406-0001_844-133692-0021,3098,M,844,F
1681-142301-0048_8424-281334-0022,1681,F,8424,F
927-132466-0020_1252-134983-0084,927,M,1252,F
5233-28390-0010_402-126843-0042,5233,F,402,F
7640-102465-0026_4344-22232-0015,7640,M,4344,M
2588-160947-0021_4703-59231-0046,2588,M,4703,F
7277-106407-0007_6548-65924-0033,7277,F,6548,F
6333-39676-0029_5840-54193-0006,6333,M,5840,M
4583-16043-0035_218-131206-0007,4583,M,218,M
7756-114724-0009_1485-121385-0025,7756,F,1485,M
8394-96177-0011_608-123154-0041,8394,M,608,F
1593-91064-0020_5949-65529-0014,1593,F,5949,F
845-130982-0010_1291-138109-0005,845,M,1291,F
5840-54193-0001_7001-12337-0114,5840,M,7001,F
2152-156226-0016_4189-274546-0068,2152,F,4189,F
489-75909-0029_3285-121401-0030,489,F,3285,M
4773-25910-0012_2062-143900-0067,4773,F,2062,F
8394-96177-0028_5906-52158-0045,8394,M,5906,F
846-130984-0047_6025-56405-0031,846,M,6025,F
2341-163407-0045_1870-148296-0005,2341,M,1870,M
5405-121045-0017_7331-86027-0041,5405,F,7331,F
265-122594-0034_4455-14896-0014,265,M,4455,F
228-133094-0001_5375-40162-0048,228,F,5375,F
3955-181687-0013_7424-98608-0027,3955,M,7424,M
5860-72190-0044_4172-25907-0020,5860,F,4172,M
265-122594-0013_4078-76853-0001,265,M,4078,M
3588-54099-0016_2013-147610-0124,3588,F,2013,M
5854-50960-0027_1084-145077-0011,5854,M,1084,F
2574-128278-0024_5910-53048-0027,2574,M,5910,M
283-130638-0046_1258-135062-0018,283,M,1258,M
4748-28399-0028_915-163369-0047,4748,M,915,M
2346-152201-0017_3934-102413-0004,2346,F,3934,F
4420-5802-0023_5361-27492-0031,4420,M,5361,F
1809-143025-0071_3285-121401-0078,1809,F,3285,M
895-136366-0045_3125-132586-0017,895,M,3125,F
94-3795-0013_6549-71118-0030,94,M,6549,F
2351-151969-0020_4701-15046-0050,2351,F,4701,M
104-132092-0002_3244-10692-0029,104,F,3244,F
5831-98689-0027_6784-76152-0011,5831,F,6784,M
7277-106404-0009_1664-122623-0058,7277,F,1664,F
3144-174048-0043_5220-112590-0023,3144,M,5220,F
5136-24633-0042_6127-53038-0019,5136,F,6127,F
7687-107687-0113_7561-258994-0000,7687,F,7561,M
2341-163408-0059_8470-286666-0027,2341,M,8470,F
6281-1315-0021_7912-105669-0010,6281,F,7912,M
7507-100660-0017_1370-138531-0042,7507,F,1370,F
4161-185349-0022_6962-47545-0057,4161,M,6962,M
7640-111784-0032_6733-97084-0019,7640,M,6733,F
4766-1814-0061_2733-28252-0050,4766,F,2733,M
1750-135624-0049_4280-185518-0072,1750,F,4280,F
5886-27508-0102_1298-142233-0005,5886,M,1298,F
1989-26962-0030_4738-291957-0003,1989,M,4738,M
7687-107687-0013_6411-58876-0004,7687,F,6411,F
1680-142282-0057_4824-36048-0041,1680,F,4824,F
7737-112595-0018_4969-73974-0019,7737,F,4969,M
2676-143903-0067_7898-273047-0004,2676,F,7898,F
6913-80509-0057_432-122745-0003,6913,F,432,M
7092-56730-0157_5183-29124-0022,7092,F,5183,M
2998-160955-0063_4218-41159-0032,2998,M,4218,M
8009-292146-0012_1096-128265-0046,8009,F,1096,M
4863-258982-0022_7107-245689-0133,4863,M,7107,M
4420-5802-0020_712-123615-0060,4420,M,712,M
613-121900-0016_7510-282967-0011,613,M,7510,F
8675-295195-0040_8334-119398-0114,8675,M,8334,M
4474-14185-0016_4872-20425-0018,4474,M,4872,M
8009-284678-0015_6407-66985-0021,8009,F,6407,M
6153-62535-0002_7220-77911-0031,6153,F,7220,F
483-125116-0007_1430-139231-0005,483,F,1430,M
3675-185514-0033_4280-185518-0132,3675,F,4280,F
4710-964-0048_3373-174981-0056,4710,M,3373,M
2361-165622-0006_2676-143903-0048,2361,F,2676,F
153-126652-0033_4156-12351-0011,153,M,4156,F
4161-185349-0036_91-123498-0024,4161,M,91,M
1977-133046-0053_551-129024-0004,1977,F,551,M
8799-270794-0048_5013-31085-0024,8799,M,5013,M
2096-136868-0063_1685-146849-0016,2096,M,1685,M
7585-96245-0054_6821-74179-0008,7585,M,6821,F
4705-94473-0018_7746-104993-0042,4705,M,7746,M
5230-4863-0040_7242-275146-0019,5230,F,7242,F
7138-291943-0014_5164-26980-0026,7138,F,5164,F
1685-146847-0037_4196-23924-0003,1685,M,4196,M
608-123193-0035_51-121055-0131,608,F,51,M
4262-14487-0010_421-128336-0010,4262,F,421,M
2671-157948-0008_66-354-0016,2671,F,66,M
3172-166439-0111_7138-291964-0010,3172,F,7138,F
7702-96101-0022_2405-148581-0000,7702,F,2405,M
2140-39822-0019_8143-278223-0000,2140,M,8143,M
7687-107687-0032_52-123202-0016,7687,F,52,F
6625-70995-0031_8328-280925-0023,6625,M,8328,M
365-84340-0010_6399-278846-0031,365,M,6399,M
6370-26876-0029_1815-9918-0020,6370,M,1815,M
2046-141204-0036_6356-271890-0085,2046,M,6356,M
7925-271896-0041_6950-86822-0004,7925,F,6950,F
4443-24511-0028_6076-51653-0020,4443,F,6076,M
7848-275129-0004_690-134308-0020,7848,M,690,F
3290-14909-0018_5233-28389-0041,3290,F,5233,F
7618-102372-0012_5355-10766-0000,7618,M,5355,F
3373-174983-0008_273-123248-0005,3373,M,273,M
6484-69649-0022_2552-132097-0021,6484,F,2552,M
1107-134311-0000_4591-16221-0022,1107,M,4591,M
6676-275138-0023_7354-87667-0055,6676,F,7354,M
8087-118726-0025_8466-285142-0039,8087,M,8466,M
4964-30587-0021_8466-285142-0029,4964,F,8466,M
7608-115034-0024_252-132011-0021,7608,M,252,M
7522-69612-0029_7512-98636-0008,7522,F,7512,M
4955-28245-0013_4015-63729-0010,4955,M,4015,M
94-3793-0006_5325-36587-0006,94,M,5325,M
5375-40162-0017_3433-20043-0014,5375,F,3433,M
7320-104988-0041_2496-156083-0008,7320,F,2496,M
7387-96092-0019_6943-64094-0016,7387,F,6943,F
1084-139230-0019_8009-291933-0014,1084,F,8009,F
6106-58196-0053_1085-138296-0009,6106,F,1085,M
2544-3070-0025_107-22885-0005,2544,F,107,M
8443-294707-0017_199-131001-0010,8443,F,199,F
1096-128267-0015_921-127933-0016,1096,M,921,M
6709-80475-0018_6821-74179-0011,6709,M,6821,F
8328-280925-0019_404-132013-0041,8328,M,404,F
1760-143006-0005_8071-110067-0004,1760,F,8071,F
7597-101858-0015_5375-40169-0029,7597,F,5375,F
7198-80652-0019_4699-12472-0004,7198,F,4699,M
4484-75922-0023_4474-14186-0004,4484,M,4474,M
5671-24628-0026_4965-27768-0044,5671,F,4965,F
2063-148526-0031_927-132462-0091,2063,M,927,M
5217-24510-0013_713-115881-0006,5217,F,713,F
3925-57460-0000_4344-22232-0020,3925,F,4344,M
4447-14931-0036_3125-163698-0013,4447,M,3125,F
7327-93283-0020_1152-126549-0073,7327,M,1152,F
8148-3956-0079_1230-139225-0005,8148,F,1230,M
151-125753-0061_4005-7262-0029,151,F,4005,F
4549-39615-0010_8042-113762-0036,4549,F,8042,M
3271-169289-0089_5979-42001-0007,3271,M,5979,M
6746-72302-0015_1646-121406-0023,6746,M,1646,M
517-121739-0034_5952-50948-0006,517,M,5952,F
568-127952-0039_173-200-0029,568,M,173,F
5949-65530-0007_1430-1061-0033,5949,F,1430,M
7008-34652-0009_1154-134886-0017,7008,M,1154,F
85-121551-0022_6548-96095-0015,85,M,6548,F
7764-106805-0008_7691-293948-0080,7764,M,7691,M
2246-131710-0016_644-163239-0006,2246,M,644,M
448-122800-0059_7138-291943-0017,448,F,7138,F
6792-73035-0055_8023-286250-0039,6792,M,8023,M
5649-40563-0018_3909-11695-0059,5649,F,3909,F
7096-80685-0072_2341-163407-0012,7096,M,2341,M
1225-129802-0003_1084-151395-0020,1225,M,1084,F
6945-60535-0061_29-126858-0025,6945,M,29,M
845-130982-0032_3381-9921-0008,845,M,3381,M
310-129055-0029_8245-274393-0023,310,F,8245,M
45-121050-0020_6625-60547-0020,45,F,6625,M
7333-94828-0014_2748-160959-0018,7333,F,2748,F
3319-171003-0084_6752-74795-0020,3319,F,6752,M
4701-15273-0060_1690-142293-0005,4701,M,1690,F
4235-7633-0041_1721-142317-0046,4235,F,1721,F
1931-156647-0020_7507-100422-0009,1931,F,7507,F
7307-92008-0032_4321-27567-0018,7307,M,4321,F
2312-147629-0015_6705-74244-0027,2312,F,6705,F
277-127368-0084_215-122798-0062,277,F,215,F
4234-187735-0002_2748-160959-0049,4234,F,2748,F
7012-82949-0024_6196-41030-0044,7012,F,6196,M
6892-256224-0010_1566-133291-0063,6892,M,1566,F
2339-158764-0061_3598-173222-0011,2339,F,3598,F
4705-94467-0028_3314-135987-0007,4705,M,3314,F
263-121311-0002_7143-88749-0041,263,M,7143,F
4687-43336-0023_5340-8682-0022,4687,M,5340,F
3272-167426-0090_1161-135206-0073,3272,M,1161,M
5913-40745-0133_2624-88360-0065,5913,M,2624,M
1124-134775-0002_4576-66268-0026,1124,F,4576,F
104-132092-0036_8799-270794-0080,104,F,8799,M
8245-274393-0035_1544-121405-0004,8245,M,1544,F
6707-73028-0005_1819-144391-0028,6707,M,1819,F
1868-2318-0020_20-205-0030,1868,M,20,F
8215-275211-0004_1989-26962-0055,8215,M,1989,M
104-132091-0009_6106-58195-0025,104,F,6106,F
3192-4909-0050_6084-2159-0024,3192,M,6084,M
1430-1061-0052_6743-72306-0040,1430,M,6743,M
5379-15784-0024_127-129390-0024,5379,M,127,M
3100-142810-0084_6102-56170-0033,3100,M,6102,F
2988-7587-0049_6076-51655-0010,2988,F,6076,M
1421-8539-0035_4423-29083-0030,1421,F,4423,M
8778-246972-0024_6670-296083-0024,8778,F,6670,M
1341-9206-0104_7012-81370-0023,1341,M,7012,F
5076-61727-0002_3020-892-0063,5076,M,3020,M
5379-44344-0000_8143-278206-0032,5379,M,8143,M
265-136853-0001_3394-7597-0006,265,M,3394,F
8590-258290-0072_557-129796-0036,8590,M,557,M
1863-142324-0064_1593-175346-0034,1863,F,1593,F
5825-50883-0038_1230-1060-0023,5825,F,1230,M
8476-269293-0027_3109-144137-0019,8476,F,3109,M
845-130982-0025_1784-142294-0006,845,M,1784,F
8259-276912-0016_6609-111359-0024,8259,F,6609,M
6627-67850-0015_7242-275160-0024,6627,F,7242,F
7848-275129-0046_5405-121045-0032,7848,M,5405,F
3319-173247-0018_1665-141758-0030,3319,F,1665,F
2346-152201-0084_1868-2318-0025,2346,F,1868,M
4262-14487-0005_3665-8587-0050,4262,F,3665,M
6943-64094-0017_7242-275168-0025,6943,F,7242,F
4821-27466-0021_6196-41030-0031,4821,M,6196,M
1679-142280-0036_3934-102413-0014,1679,F,3934,F
2273-152363-0041_7346-91900-0028,2273,M,7346,M
3819-134145-0038_3906-191426-0021,3819,M,3906,F
3848-28169-0018_5826-53496-0025,3848,F,5826,M
7255-281345-0023_6196-41030-0008,7255,F,6196,M
2491-134787-0061_3271-169289-0002,2491,M,3271,M
8012-273154-0000_4979-26563-0036,8012,F,4979,M
2553-163692-0057_3895-6855-0024,2553,F,3895,M
2262-141714-0016_8346-244445-0028,2262,M,8346,M
2140-39822-0001_7265-74923-0045,2140,M,7265,F
177-55218-0015_679-155529-0010,177,F,679,M
5620-40466-0002_2068-146217-0058,5620,M,2068,F
8413-284515-0008_7198-80654-0036,8413,M,7198,F
4216-10192-0065_4407-13145-0017,4216,F,4407,M
1342-133247-0020_728-348-0093,1342,F,728,M
264-121332-0011_4697-92150-0011,264,M,4697,F
4059-3059-0039_6943-85168-0033,4059,M,6943,F
7121-88076-0036_5009-29143-0024,7121,M,5009,M
7448-111703-0056_3691-178109-0011,7448,M,3691,M
7480-93348-0061_5860-64970-0039,7480,F,5860,F
65-121089-0027_4659-26488-0018,65,F,4659,M
7046-80695-0027_2445-148556-0021,7046,M,2445,F
365-84340-0026_927-132462-0095,365,M,927,M
1094-157767-0000_6184-61313-0031,1094,M,6184,M
215-122798-0083_3647-134419-0099,215,F,3647,F
5101-40462-0005_3334-171008-0074,5101,F,3334,F
5325-36587-0002_1065-134611-0036,5325,M,1065,M
2919-7269-0048_2825-666-0059,2919,F,2825,M
448-122800-0060_3793-4707-0000,448,F,3793,M
3911-8888-0054_7392-105664-0038,3911,F,7392,F
5636-41790-0004_4005-7262-0048,5636,F,4005,F
6773-76039-0017_1566-153036-0033,6773,M,1566,F
149-125760-0119_2437-155505-0001,149,M,2437,M
1809-143025-0080_2526-156098-0013,1809,F,2526,M
7097-80037-0043_7796-269904-0003,7097,F,7796,M
8413-284515-0013_4407-13145-0013,8413,M,4407,M
1505-1304-0035_7055-87276-0019,1505,M,7055,M
1495-138027-0094_5220-69519-0025,1495,M,5220,F
7585-96245-0076_6625-60547-0038,7585,M,6625,M
2445-148556-0058_2273-152357-0023,2445,F,2273,M
1863-142324-0089_5796-49593-0043,1863,F,5796,F
7988-113322-0009_4872-20426-0094,7988,M,4872,M
6660-103647-0008_1708-142415-0000,6660,F,1708,M
3571-173555-0000_3470-116550-0007,3571,M,3470,M
1767-142941-0004_4594-901-0013,1767,F,4594,M
826-131124-0014_3394-184333-0001,826,M,3394,F
4313-9937-0035_7552-87290-0099,4313,F,7552,F
5933-104482-0040_4492-8907-0023,5933,M,4492,F
4741-27757-0047_7220-77911-0012,4741,M,7220,F
1750-142369-0017_3500-134409-0106,1750,F,3500,F
6177-57662-0022_3314-159392-0013,6177,M,3314,F
3271-169289-0037_2496-156067-0029,3271,M,2496,M
1795-142412-0003_336-125871-0002,1795,M,336,M
937-121903-0011_7277-106407-0003,937,F,7277,F
1154-129975-0034_7795-105407-0084,1154,F,7795,M
6332-64733-0027_1152-126550-0035,6332,F,1152,F
1572-141718-0048_2133-289460-0056,1572,M,2133,M
915-163371-0015_6849-69603-0124,915,M,6849,M
1710-133294-0029_6402-62813-0024,1710,F,6402,M
3896-134415-0133_557-129796-0017,3896,M,557,M
6251-93270-0024_726-124445-0069,6251,F,726,M
6709-80475-0015_5044-30602-0022,6709,M,5044,F
1474-128276-0032_4710-964-0007,1474,F,4710,M
7708-290368-0004_6324-64062-0007,7708,F,6324,F
1648-144971-0021_2587-159393-0032,1648,F,2587,F
1804-131527-0018_1680-142282-0106,1804,F,1680,F
6804-79288-0086_1124-134775-0047,6804,M,1124,F
4104-181012-0026_7835-97730-0074,4104,F,7835,M
2979-156237-0036_1200-135043-0025,2979,F,1200,M
5164-26980-0017_7823-103122-0117,5164,F,7823,M
1680-142282-0004_7925-271896-0020,1680,F,7925,F
3172-166439-0098_3541-174236-0043,3172,F,3541,M
7155-249840-0032_3744-178594-0041,7155,M,3744,M
742-128033-0001_3409-173567-0028,742,M,3409,F
4667-92224-0022_1274-121770-0005,4667,F,1274,M
5355-35477-0037_1674-142277-0066,5355,F,1674,F
31-121969-0005_4422-283730-0052,31,M,4422,F
6749-53254-0017_7687-107687-0002,6749,F,7687,F
8631-283727-0006_7338-81521-0026,8631,M,7338,M
8356-284520-0011_5082-16015-0030,8356,M,5082,F
8346-244445-0035_505-125272-0050,8346,M,505,M
1618-32402-0010_1280-143268-0025,1618,M,1280,M
4179-25937-0029_3143-160993-0015,4179,M,3143,F
4824-36027-0041_5831-87174-0044,4824,F,5831,F
5933-104482-0007_5671-50486-0013,5933,M,5671,F
4402-3067-0010_915-163370-0001,4402,M,915,M
2067-143536-0048_2975-151995-0103,2067,M,2975,F
6962-47545-0059_4090-183978-0008,6962,M,4090,F
4693-17508-0024_4280-185518-0082,4693,M,4280,F
6540-62512-0029_1664-122623-0007,6540,M,1664,F
