mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
248-130644-0035_3112-9554-0021,248,F,3112,F
1992-141719-0048_1447-130552-0009,1992,F,1447,F
5808-54425-0027_460-172359-0099,5808,M,460,M
7859-102518-0012_7059-77900-0034,7859,F,7059,F
412-126975-0069_4898-28461-0059,412,M,4898,M
8123-275216-0032_1098-133695-0006,8123,F,1098,F
7511-102420-0011_4853-27671-0002,7511,F,4853,F
7635-105661-0049_6925-80680-0013,7635,F,6925,M
322-124147-0015_4813-248638-0016,322,F,4813,M
322-124147-0013_6147-34607-0028,322,F,6147,F
1334-135589-0105_8419-293473-0009,1334,M,8419,M
1992-141719-0055_8630-305212-0012,1992,F,8630,M
1970-26100-0020_5463-39173-0040,1970,F,5463,M
32-4137-0011_4813-248638-0044,32,F,4813,M
2182-150130-0024_5456-62043-0021,2182,F,5456,M
1088-134315-0020_3112-9555-0037,1088,F,3112,F
2893-139322-0037_200-124140-0022,2893,M,200,F
8324-286682-0001_7635-105409-0038,8324,F,7635,F
1183-128659-0003_5703-47212-0033,1183,F,5703,M
911-130578-0009_2817-142380-0001,911,M,2817,F
8063-274117-0000_4406-16883-0001,8063,M,4406,M
4859-26870-0016_6209-34601-0018,4859,M,6209,M
2893-139310-0012_1040-133433-0031,2893,M,1040,M
2196-170379-0024_40-222-0024,2196,F,40,F
1553-140048-0013_6415-111615-0038,1553,F,6415,F
6437-66172-0008_5463-39174-0003,6437,M,5463,M
6064-56165-0013_2436-2476-0021,6064,F,2436,M
4853-27670-0005_5390-24512-0016,4853,F,5390,M
6367-74004-0030_6081-41998-0029,6367,M,6081,M
1116-137572-0013_8975-270782-0091,1116,F,8975,F
3214-167607-0008_1970-10594-0014,3214,M,1970,F
250-142276-0032_3699-19402-0012,250,F,3699,M
2764-36619-0019_2691-156745-0003,2764,F,2691,F
229-130880-0022_3374-298025-0016,229,M,3374,M
8238-283452-0018_5750-100289-0014,8238,F,5750,M
3526-176653-0034_3807-4923-0040,3526,F,3807,M
302-123504-0014_7264-92314-0025,302,F,7264,M
5163-39921-0047_5322-7679-0026,5163,F,5322,M
1624-142933-0000_6476-57446-0068,1624,M,6476,F
3807-4955-0014_3240-131231-0056,3807,M,3240,M
4340-15220-0027_233-134440-0051,4340,F,233,M
1624-142933-0005_8465-246940-0021,1624,M,8465,F
4014-186175-0036_7800-283493-0000,4014,M,7800,F
3440-171009-0057_2910-131096-0053,3440,F,2910,F
125-121342-0041_1578-140045-0022,125,F,1578,F
5688-41232-0034_2436-2481-0001,5688,F,2436,M
6415-116629-0012_5703-47212-0050,6415,F,5703,M
2893-139310-0003_1970-28415-0020,2893,M,1970,F
4014-186179-0008_8238-283452-0005,4014,M,8238,F
6563-285357-0009_7264-92310-0003,6563,M,7264,M
2436-2481-0034_7148-82991-0017,2436,M,7148,F
6078-54013-0017_1867-148436-0012,6078,F,1867,M
3807-4955-0028_5322-7678-0024,3807,M,5322,M
6529-62556-0004_7078-271888-0099,6529,M,7078,F
3374-298032-0009_2289-152253-0022,3374,M,2289,M
4018-107338-0022_8465-246940-0009,4018,M,8465,F
2764-36617-0035_6367-65536-0012,2764,F,6367,M
3664-178355-0016_8975-270782-0028,3664,M,8975,F
3947-13262-0043_8108-274318-0010,3947,F,8108,M
78-368-0038_8425-291444-0008,78,M,8425,M
446-123502-0024_8580-287363-0027,446,M,8580,M
4680-16026-0002_289-121665-0035,4680,F,289,F
8312-279791-0017_3807-4923-0048,8312,F,3807,M
163-121908-0001_7447-91186-0023,163,M,7447,M
3879-173592-0043_3607-135982-0001,3879,F,3607,M
1594-135914-0011_1069-133699-0026,1594,M,1069,F
2196-174172-0029_8123-275193-0002,2196,F,8123,F
5703-47198-0048_4680-16042-0016,5703,M,4680,F
1963-147036-0033_6019-3185-0031,1963,F,6019,M
1578-140049-0006_2989-138035-0036,1578,F,2989,F
1363-139304-0024_1098-133695-0017,1363,F,1098,F
5652-19215-0028_441-128982-0010,5652,F,441,F
5049-25947-0013_200-124139-0028,5049,M,200,F
2391-145015-0002_426-122822-0022,2391,F,426,F
1098-133695-0090_89-219-0014,1098,F,89,F
89-219-0011_831-130739-0046,89,F,831,M
6454-93938-0016_3807-4955-0029,6454,M,3807,M
6000-55211-0002_2159-179156-0016,6000,F,2159,M
1040-133433-0004_7367-86737-0008,1040,M,7367,M
3879-174923-0007_2911-12359-0013,3879,F,2911,M
1098-133695-0041_7148-59157-0015,1098,F,7148,F
6880-216547-0060_7190-90542-0035,6880,M,7190,M
8797-294123-0089_5750-100289-0053,8797,M,5750,M
8312-279791-0004_6367-65536-0066,8312,F,6367,M
374-180298-0010_4051-11217-0016,374,M,4051,F
5703-47198-0041_5750-100289-0069,5703,M,5750,M
6454-93938-0000_7447-91187-0066,6454,M,7447,M
5703-47198-0036_839-130898-0084,5703,M,839,M
4014-186175-0014_8629-261139-0069,4014,M,8629,M
2391-145015-0100_2817-142380-0015,2391,F,2817,F
4898-28461-0061_1841-179183-0030,4898,M,1841,F
4640-19187-0038_1263-141777-0009,4640,F,1263,F
2691-156745-0039_4267-72637-0026,2691,F,4267,M
6880-216547-0016_909-131045-0033,6880,M,909,M
5163-18515-0005_839-130898-0059,5163,F,839,M
198-126831-0006_8609-283227-0025,198,F,8609,M
3240-131231-0046_4362-15663-0057,3240,M,4362,F
5703-47198-0028_5652-39938-0059,5703,M,5652,F
83-9960-0019_3168-173564-0025,83,F,3168,M
4853-27671-0029_4406-16882-0060,4853,F,4406,M
201-122255-0000_5514-19193-0006,201,M,5514,F
4297-13006-0006_1088-134315-0046,4297,F,1088,F
831-130739-0054_6081-42010-0018,831,M,6081,M
7264-92310-0023_19-227-0000,7264,M,19,F
1723-141149-0066_4297-13006-0026,1723,M,4297,F
5678-43301-0013_4214-7146-0023,5678,M,4214,F
8108-274318-0048_5867-48852-0098,8108,M,5867,F
3259-158083-0087_1867-148436-0011,3259,F,1867,M
6880-216547-0063_2182-181173-0013,6880,M,2182,F
3526-176653-0000_1040-133433-0056,3526,F,1040,M
3436-172171-0002_4267-78186-0002,3436,M,4267,M
198-209-0037_7794-295947-0015,198,F,7794,F
3214-167607-0035_125-121124-0025,3214,M,125,F
5049-25947-0118_4853-29413-0013,5049,M,4853,F
1235-135883-0007_307-127535-0020,1235,M,307,M
8312-279790-0000_248-130697-0029,8312,F,248,F
3436-172171-0024_8465-246940-0012,3436,M,8465,F
3807-4923-0024_7367-86737-0111,3807,M,7367,M
8975-270782-0064_6272-70191-0010,8975,F,6272,F
3983-5371-0009_2836-5354-0047,3983,F,2836,F
5104-33407-0049_4859-22176-0000,5104,M,4859,M
7402-90848-0020_460-172357-0022,7402,M,460,M
328-129766-0014_4640-19188-0006,328,F,4640,F
5808-48608-0019_8770-295462-0034,5808,M,8770,M
2196-170151-0029_40-222-0013,2196,F,40,F
8123-275193-0027_5808-54425-0006,8123,F,5808,M
1183-128659-0013_8630-305213-0049,1183,F,8630,M
8088-284756-0065_19-227-0059,8088,M,19,F
3168-173565-0022_6531-61334-0099,3168,M,6531,F
196-122152-0012_3168-173564-0015,196,M,3168,M
6181-216552-0005_5678-43302-0009,6181,M,5678,M
87-121553-0027_5703-47198-0049,87,F,5703,M
3983-5331-0041_4406-16883-0030,3983,F,4406,M
5688-41232-0042_1841-179183-0038,5688,F,1841,F
6848-252323-0011_8630-305212-0017,6848,M,8630,M
1963-142776-0009_696-93314-0064,1963,F,696,F
1841-150351-0006_6925-80680-0016,1841,F,6925,M
7794-295948-0019_625-132118-0032,7794,F,625,M
5463-39173-0038_3168-173564-0044,5463,M,3168,M
7447-91187-0069_4853-27671-0034,7447,M,4853,F
8226-274369-0047_40-222-0064,8226,M,40,F
2518-154826-0030_839-130898-0062,2518,M,839,M
587-41619-0023_298-126791-0029,587,F,298,F
150-126107-0019_2910-131096-0029,150,F,2910,F
7780-274562-0065_4859-29340-0012,7780,F,4859,M
2136-5140-0035_8609-262281-0042,2136,M,8609,M
6081-41997-0028_887-123291-0008,6081,M,887,F
3947-13260-0029_374-180298-0054,3947,F,374,M
426-122819-0002_2952-408-0024,426,F,2952,M
5514-19193-0026_8238-283452-0033,5514,F,8238,F
2518-154825-0046_7800-283478-0022,2518,M,7800,F
730-360-0043_2002-139469-0065,730,F,2002,M
8629-261140-0002_7800-283492-0014,8629,M,7800,F
1235-135887-0021_6880-216547-0036,1235,M,6880,M
1447-130550-0020_5808-54425-0029,1447,F,5808,M
7067-76048-0012_1553-140048-0007,7067,M,1553,F
1088-129236-0027_887-123289-0010,1088,F,887,F
4441-76263-0018_696-92939-0009,4441,M,696,F
2384-152900-0076_4267-287369-0007,2384,M,4267,M
332-128985-0087_8838-298545-0014,332,M,8838,M
7059-77897-0028_1455-138263-0020,7059,F,1455,M
8088-284756-0116_4481-17499-0018,8088,M,4481,F
4267-78186-0005_2416-152137-0011,4267,M,2416,F
4018-107312-0004_1841-159771-0032,4018,M,1841,F
5390-24512-0009_5750-35690-0032,5390,M,5750,M
2836-5354-0054_2159-179156-0022,2836,F,2159,M
2416-152139-0068_1743-142913-0003,2416,F,1743,M
5163-18515-0022_8098-278252-0022,5163,F,8098,M
8312-279791-0032_1970-26100-0034,8312,F,1970,F
7278-246956-0008_8629-261140-0048,7278,M,8629,M
8468-295198-0006_6880-216547-0011,8468,F,6880,M
3168-173564-0037_8629-261139-0058,3168,M,8629,M
445-123857-0029_8324-286683-0019,445,M,8324,F
7367-86737-0028_2159-179154-0014,7367,M,2159,M
7278-246956-0034_2764-36616-0016,7278,M,2764,F
7078-271888-0053_3259-158083-0031,7078,F,3259,F
6272-70191-0022_426-122821-0023,6272,F,426,F
7067-76048-0056_4813-248641-0051,7067,M,4813,M
8088-284756-0014_911-128684-0081,8088,M,911,M
248-130644-0005_233-134440-0011,248,F,233,M
5163-39921-0049_6880-216547-0014,5163,F,6880,M
1737-148989-0039_233-134440-0015,1737,F,233,M
6272-70191-0032_2182-181173-0020,6272,F,2182,F
5867-48852-0007_7302-86814-0019,5867,F,7302,F
2136-5147-0002_8975-270782-0103,2136,M,8975,F
60-121082-0041_7302-86815-0006,60,M,7302,F
7148-7763-0025_2136-5147-0027,7148,F,2136,M
8238-283452-0011_6385-34655-0000,8238,F,6385,F
3607-29116-0017_3526-175658-0030,3607,M,3526,F
1743-142913-0028_2416-152139-0066,1743,M,2416,F
1363-135842-0009_6925-80680-0001,1363,F,6925,M
163-122947-0090_1116-137572-0024,163,M,1116,F
7302-86814-0016_6209-34599-0005,7302,F,6209,M
2764-36616-0004_7302-86815-0065,2764,F,7302,F
3699-19401-0015_8425-292520-0015,3699,M,8425,M
248-130697-0018_4640-19189-0039,248,F,4640,F
7859-102519-0033_374-180298-0006,7859,F,374,M
125-121342-0029_2836-5354-0030,125,F,2836,F
248-130652-0012_7794-295955-0025,248,F,7794,F
1723-141149-0108_374-180299-0022,1723,M,374,M
7312-92432-0025_4898-20016-0024,7312,M,4898,M
8609-283227-0017_831-130739-0005,8609,M,831,M
7780-274562-0037_254-12312-0003,7780,F,254,M
2196-170151-0014_8095-274346-0035,2196,F,8095,M
4297-13009-0065_587-54108-0053,4297,F,587,F
4340-15220-0087_3526-175658-0028,4340,F,3526,F
163-121908-0002_254-27760-0015,163,M,254,M
328-129766-0093_6925-80680-0080,328,F,6925,M
6848-252323-0015_125-121124-0035,6848,M,125,F
5750-100289-0050_1235-135884-0018,5750,M,1235,M
1867-154071-0004_3440-171009-0013,1867,M,3440,F
7780-274562-0017_6476-57446-0085,7780,F,6476,F
2989-138028-0058_7148-59157-0007,2989,F,7148,F
5393-19218-0013_2691-156750-0013,5393,F,2691,F
7517-100437-0023_1088-134315-0042,7517,F,1088,F
7780-274562-0043_3112-9554-0008,7780,F,3112,F
3699-175950-0007_7148-82991-0036,3699,M,7148,F
1992-141719-0019_5322-7679-0021,1992,F,5322,M
4195-186236-0000_4853-29413-0030,4195,F,4853,F
118-47824-0001_8975-270782-0022,118,M,8975,F
4214-7146-0063_1235-135883-0019,4214,F,1235,M
6385-34655-0024_4160-11550-0019,6385,F,4160,F
2416-152139-0070_1069-133699-0022,2416,F,1069,F
4362-15663-0086_1334-135589-0012,4362,F,1334,M
403-128339-0006_4406-16882-0021,403,F,4406,M
1235-135887-0003_250-142276-0010,1235,M,250,F
229-130880-0042_5789-70653-0002,229,M,5789,F
8095-274345-0007_4830-25898-0041,8095,M,4830,M
3983-5371-0055_4214-7146-0037,3983,F,4214,F
2159-179157-0030_307-127535-0040,2159,M,307,M
5339-14134-0074_163-122947-0084,5339,F,163,M
3214-167607-0023_3112-9555-0053,3214,M,3112,F
8098-278278-0030_625-132118-0002,8098,M,625,M
5514-19193-0005_118-47824-0047,5514,F,118,M
5688-41232-0076_2893-139310-0040,5688,F,2893,M
587-41619-0004_6147-34607-0005,587,F,6147,F
4680-16026-0029_3259-158083-0016,4680,F,3259,F
8975-270782-0053_696-92939-0036,8975,F,696,F
6385-34669-0002_32-4137-0043,6385,F,32,F
3857-182315-0033_2136-5147-0000,3857,M,2136,M
2989-138035-0023_3699-19402-0029,2989,F,3699,M
3879-174923-0047_7517-100442-0016,3879,F,7517,F
8063-274116-0039_6415-111615-0015,8063,M,6415,F
6000-86686-0008_8425-292520-0007,6000,F,8425,M
4088-158077-0060_3168-173564-0002,4088,F,3168,M
3807-4955-0038_6081-41998-0035,3807,M,6081,M
1355-39947-0063_6147-34607-0037,1355,M,6147,F
7148-82991-0016_5022-29411-0016,7148,F,5022,F
6147-34605-0002_8088-284756-0041,6147,F,8088,M
3526-176653-0029_6367-65536-0050,3526,F,6367,M
1737-148989-0029_2289-152258-0005,1737,F,2289,M
233-134440-0045_2092-145706-0005,233,M,2092,F
6454-107462-0020_2391-145015-0083,6454,M,2391,F
3112-9555-0015_403-126855-0019,3112,F,403,F
412-126975-0080_458-126305-0021,412,M,458,M
2182-150130-0012_1578-6379-0046,2182,F,1578,F
5463-39174-0004_2289-152257-0012,5463,M,2289,M
5703-47198-0029_60-121082-0001,5703,M,60,M
6925-80680-0034_5456-58161-0022,6925,M,5456,M
8123-275193-0009_5104-33407-0018,8123,F,5104,M
3168-173565-0031_831-130746-0057,3168,M,831,M
32-4137-0052_7059-77900-0036,32,F,7059,F
7278-246956-0030_4214-7146-0071,7278,M,4214,F
4788-91208-0015_5561-39621-0032,4788,M,5561,F
5049-25947-0106_7505-83618-0026,5049,M,7505,M
87-121553-0008_441-128982-0015,87,F,441,F
8123-275193-0012_7178-34645-0032,8123,F,7178,F
1183-128659-0016_1040-133433-0006,1183,F,1040,M
7278-91083-0036_4406-16882-0037,7278,M,4406,M
3723-171115-0031_8797-294123-0070,3723,M,8797,M
6454-120342-0004_5789-70653-0015,6454,M,5789,F
200-126784-0008_7800-283492-0032,200,F,7800,F
5867-48852-0066_405-130895-0036,5867,F,405,M
60-121082-0082_5456-62043-0005,60,M,5456,M
6209-34599-0032_2893-139322-0040,6209,M,2893,M
8747-293952-0102_1098-133695-0022,8747,M,1098,F
403-216-0016_5022-29411-0048,403,F,5022,F
39-121914-0049_7078-271888-0088,39,F,7078,F
5750-100289-0087_1263-138246-0018,5750,M,1263,F
1578-6379-0009_7517-100429-0019,1578,F,7517,F
3723-171115-0051_5808-54425-0055,3723,M,5808,M
2092-145706-0069_1447-130551-0019,2092,F,1447,F
1578-6379-0023_669-129061-0014,1578,F,669,F
8465-246940-0025_83-11691-0016,8465,F,83,F
32-4137-0033_6147-34606-0028,32,F,6147,F
4195-186238-0022_1992-141719-0000,4195,F,1992,F
332-128985-0088_4397-15678-0022,332,M,4397,M
5778-54535-0012_196-122150-0010,5778,F,196,M
19-227-0052_1334-135589-0035,19,F,1334,M
201-127786-0058_7067-76048-0039,201,M,7067,M
458-126305-0013_6925-80680-0000,458,M,6925,M
7226-86965-0035_481-123720-0012,7226,M,481,M
696-92939-0014_5456-62043-0037,696,F,5456,M
8324-286682-0040_5022-29411-0070,8324,F,5022,F
7278-91083-0028_3807-4955-0010,7278,M,3807,M
8747-293952-0095_201-122255-0039,8747,M,201,M
5561-39621-0024_3235-28433-0037,5561,F,3235,F
1743-142914-0032_8770-295462-0038,1743,M,8770,M
7635-105409-0042_6454-120342-0023,7635,F,6454,M
7635-105409-0035_8098-278252-0028,7635,F,8098,M
2952-408-0013_78-368-0011,2952,M,78,M
5390-24512-0010_8226-274371-0005,5390,M,8226,M
1088-129236-0010_2843-152918-0014,1088,F,2843,M
1841-159771-0010_6385-220959-0023,1841,F,6385,F
8770-295465-0015_32-21634-0001,8770,M,32,F
7511-102419-0037_5022-29411-0027,7511,F,5022,F
89-219-0056_248-130697-0003,89,F,248,F
39-121916-0001_3526-176653-0054,39,F,3526,F
7505-258964-0026_211-122425-0016,7505,M,211,F
3607-29116-0020_39-121915-0013,3607,M,39,F
2911-12359-0014_1553-140048-0004,2911,M,1553,F
3807-4923-0057_3947-13262-0048,3807,M,3947,F
2002-139469-0100_5750-100289-0037,2002,M,5750,M
4481-17498-0030_3486-166446-0007,4481,F,3486,M
7505-258964-0021_2092-145706-0012,7505,M,2092,F
5463-39173-0007_2002-139469-0000,5463,M,2002,M
3982-178459-0051_1502-122619-0027,3982,F,1502,F
1898-145702-0013_2384-152900-0043,1898,F,2384,M
5703-47212-0003_1737-148989-0027,5703,M,1737,F
5163-18515-0038_83-3054-0012,5163,F,83,F
1737-146161-0010_4481-17498-0012,1737,F,4481,F
7059-77900-0012_1594-135914-0105,7059,F,1594,M
7264-92316-0038_2436-2481-0026,7264,M,2436,M
6531-61334-0000_730-359-0019,6531,F,730,F
6367-65536-0005_6925-80680-0074,6367,M,6925,M
7190-90543-0000_4640-19188-0017,7190,M,4640,F
831-130739-0024_19-227-0001,831,M,19,F
83-11691-0030_7113-86041-0017,83,F,7113,F
2518-154825-0017_2989-138028-0015,2518,M,2989,F
1624-168623-0053_7078-271888-0074,1624,M,7078,F
4297-13009-0053_2007-149877-0059,4297,F,2007,F
8468-295198-0027_6181-216552-0048,8468,F,6181,M
1455-138263-0015_7078-271888-0022,1455,M,7078,F
3486-166424-0049_4898-28461-0037,3486,M,4898,M
163-122947-0070_2196-174172-0027,163,M,2196,F
250-140277-0009_3436-172162-0018,250,F,3436,M
5456-58161-0013_6064-56165-0032,5456,M,6064,F
8014-280382-0007_60-121082-0040,8014,F,60,M
6454-107462-0028_1502-122619-0037,6454,M,1502,F
7505-258964-0013_5104-33406-0042,7505,M,5104,M
7800-283478-0007_446-123501-0043,7800,F,446,M
7447-91186-0016_332-128985-0036,7447,M,332,M
4362-15663-0032_1116-132851-0008,4362,F,1116,F
6064-300880-0003_8629-261139-0041,6064,F,8629,M
445-123857-0012_322-124147-0060,445,M,322,F
887-123289-0019_6385-220959-0017,887,F,6385,F
1624-168623-0022_5789-57158-0009,1624,M,5789,F
2910-131096-0080_125-121342-0018,2910,F,125,F
4051-11218-0006_5703-47198-0016,4051,F,5703,M
6836-61804-0010_229-130880-0051,6836,M,229,M
229-130880-0076_1034-121119-0024,229,M,1034,M
669-129061-0073_7505-258964-0043,669,F,7505,M
5750-35690-0005_4640-19189-0013,5750,M,4640,F
125-121124-0044_4088-158077-0082,125,F,4088,F
405-130894-0028_696-92939-0003,405,M,696,F
8425-292520-0024_6000-55211-0039,8425,M,6000,F
1040-133433-0032_625-132118-0031,1040,M,625,M
1578-6379-0003_6563-285357-0018,1578,F,6563,M
6818-76332-0006_6147-34605-0006,6818,F,6147,F
7312-92432-0023_8468-286673-0013,7312,M,8468,F
6880-216547-0069_4137-11702-0035,6880,M,4137,F
1235-135884-0016_8098-278252-0035,1235,M,8098,M
4014-186179-0011_7190-90543-0008,4014,M,7190,M
4160-11550-0012_1334-135589-0042,4160,F,1334,M
2764-36619-0040_1970-28415-0017,2764,F,1970,F
1624-168623-0023_3607-29116-0019,1624,M,3607,M
4160-11549-0036_8238-283452-0032,4160,F,8238,F
3607-29116-0010_2764-36616-0019,3607,M,2764,F
3526-175658-0012_5393-19219-0024,3526,F,5393,F
6476-96661-0021_1841-179183-0002,6476,F,1841,F
1578-140045-0027_254-12312-0002,1578,F,254,M
1841-159771-0002_4195-186237-0017,1841,F,4195,F
2989-138035-0011_1334-135589-0064,2989,F,1334,M
8014-112602-0007_1594-135914-0009,8014,F,1594,M
4160-11549-0007_7780-274562-0090,4160,F,7780,F
254-127705-0016_446-123501-0001,254,M,446,M
887-123289-0008_7635-105661-0037,887,F,7635,F
6064-56165-0010_60-121082-0005,6064,F,60,M
4406-16882-0032_625-132112-0008,4406,M,625,M
1455-134435-0009_2182-181183-0032,1455,M,2182,F
4441-76250-0014_8465-246943-0027,4441,M,8465,F
4014-186179-0001_4160-14187-0000,4014,M,4160,F
3168-173564-0027_730-358-0061,3168,M,730,F
2007-149877-0027_4898-20016-0004,2007,F,4898,M
5192-19397-0034_6818-76332-0002,5192,M,6818,F
3436-172162-0006_4859-29340-0032,3436,M,4859,M
839-130898-0031_1069-133699-0054,839,M,1069,F
4406-16883-0047_328-129766-0068,4406,M,328,F
7302-86815-0049_5808-54425-0004,7302,F,5808,M
328-129766-0044_32-4137-0005,328,F,32,F
5322-7680-0024_2691-156755-0005,5322,M,2691,F
2136-5140-0038_7226-86964-0015,2136,M,7226,M
3374-298026-0030_5750-100289-0040,3374,M,5750,M
6415-116629-0023_2817-142380-0040,6415,F,2817,F
7078-271888-0011_200-124139-0029,7078,F,200,F
2989-138035-0025_6272-70171-0005,2989,F,6272,F
831-130739-0033_8051-118101-0012,831,M,8051,F
5561-41616-0009_4406-16883-0009,5561,F,4406,M
4014-186176-0042_1553-140048-0027,4014,M,1553,F
4018-107312-0000_445-123860-0019,4018,M,445,M
8088-284756-0044_7113-86041-0097,8088,M,7113,F
5393-19219-0036_7278-104730-0001,5393,F,7278,M
19-227-0016_8312-279791-0040,19,F,8312,F
2159-179156-0019_1455-138263-0018,2159,M,1455,M
8580-287364-0018_2159-179157-0024,8580,M,2159,M
8088-284756-0039_2182-181173-0016,8088,M,2182,F
5393-19218-0052_2893-139322-0013,5393,F,2893,M
150-126107-0015_8747-293952-0072,150,F,8747,M
2817-142371-0050_730-359-0022,2817,F,730,F
5750-100289-0078_1183-133255-0004,5750,M,1183,F
1553-140047-0008_1594-135914-0118,1553,F,1594,M
458-126305-0004_2518-154826-0037,458,M,2518,M
8312-279791-0043_1553-140047-0038,8312,F,1553,F
4830-25904-0032_196-122150-0017,4830,M,196,M
7178-34644-0055_6529-62554-0008,7178,F,6529,M
1455-138263-0006_3436-172171-0035,1455,M,3436,M
6078-54013-0060_89-218-0011,6078,F,89,F
458-126305-0000_1235-135887-0013,458,M,1235,M
3168-173565-0038_302-123523-0033,3168,M,302,F
1743-142912-0007_211-122425-0007,1743,M,211,F
8312-279790-0042_250-142276-0036,8312,F,250,F
196-122159-0013_6818-76332-0000,196,M,6818,F
1235-135887-0001_5104-33407-0009,1235,M,5104,M
587-41611-0016_5463-39173-0057,587,F,5463,M
3723-171115-0005_8419-286676-0032,3723,M,8419,M
1841-150351-0013_405-130894-0050,1841,F,405,M
6081-42010-0027_7264-92310-0028,6081,M,7264,M
6531-61334-0132_5463-39173-0032,6531,F,5463,M
118-47824-0083_7067-76047-0019,118,M,7067,M
5339-14133-0012_4898-28461-0038,5339,F,4898,M
103-1241-0005_7859-102519-0000,103,F,7859,F
8238-283452-0023_19-227-0058,8238,F,19,F
3830-12535-0023_3982-178459-0017,3830,M,3982,F
1992-141719-0003_3440-171009-0056,1992,F,3440,F
403-128339-0018_7178-34644-0023,403,F,7178,F
4018-107312-0007_5789-57195-0016,4018,M,5789,F
6181-216552-0075_2691-156745-0004,6181,M,2691,F
3235-28433-0003_5789-57195-0017,3235,F,5789,F
8609-262281-0017_2136-5143-0034,8609,M,2136,M
2007-132570-0053_1743-142914-0002,2007,F,1743,M
6272-70168-0027_118-124588-0021,6272,F,118,M
1447-130550-0024_6181-216552-0065,1447,F,6181,M
7635-105661-0017_1723-141149-0046,7635,F,1723,M
8324-286682-0035_200-126784-0036,8324,F,200,F
6563-285357-0020_6531-61334-0046,6563,M,6531,F
1743-142914-0026_403-128339-0002,1743,M,403,F
3214-167602-0003_5192-19397-0018,3214,M,5192,M
6019-3185-0047_7505-258958-0006,6019,M,7505,M
1867-148436-0019_405-130895-0035,1867,M,405,M
311-124404-0078_5514-19192-0019,311,M,5514,F
730-358-0011_4018-107312-0037,730,F,4018,M
8014-280382-0006_2159-179156-0014,8014,F,2159,M
40-121026-0017_405-130894-0072,40,F,405,M
6181-216552-0105_8095-274345-0002,6181,M,8095,M
1737-146161-0006_445-123860-0001,1737,F,445,M
6019-3185-0100_3982-178459-0015,6019,M,3982,F
1098-133695-0074_307-127535-0035,1098,F,307,M
40-222-0061_5652-39938-0054,40,F,5652,F
4830-25904-0008_89-218-0036,4830,M,89,F
8468-295198-0018_446-123501-0036,8468,F,446,M
6454-120342-0018_3699-47246-0004,6454,M,3699,M
3607-29116-0036_2196-174172-0017,3607,M,2196,F
8095-274346-0047_6563-285357-0019,8095,M,6563,M
8098-278278-0009_2159-179157-0032,8098,M,2159,M
